timestamp,grid_consumption,ev,pv_production,total_consumption,inflex_load,grid_consumption_excl_ev
2024-03-13 20:00:00+01:00,481.25,0.0,0,481.25,481.25,481.25
2024-03-13 20:15:00+01:00,424.375,0.0,0,424.375,424.375,424.375
2024-03-13 20:30:00+01:00,399.0,0.0,0,399.0,399.0,399.0
2024-03-13 20:45:00+01:00,412.125,0.0,0,412.125,412.125,412.125
2024-03-13 21:00:00+01:00,447.125,0.0,0,447.125,447.125,447.125
2024-03-13 21:15:00+01:00,506.625,0.0,0,506.625,506.625,506.625
2024-03-13 21:30:00+01:00,457.625,0.0,0,457.625,457.625,457.625
2024-03-13 21:45:00+01:00,383.25,0.0,0,383.25,383.25,383.25
2024-03-13 22:00:00+01:00,366.625,0.0,0,366.625,366.625,366.625
2024-03-13 22:15:00+01:00,378.0,0.0,0,378.0,378.0,378.0
2024-03-13 22:30:00+01:00,395.5,0.0,0,395.5,395.5,395.5
2024-03-13 22:45:00+01:00,407.75,0.0,0,407.75,407.75,407.75
2024-03-13 23:00:00+01:00,388.5,0.0,0,388.5,388.5,388.5
2024-03-13 23:15:00+01:00,430.5,0.0,0,430.5,430.5,430.5
2024-03-13 23:30:00+01:00,397.25,0.0,0,397.25,397.25,397.25
2024-03-13 23:45:00+01:00,378.0,0.0,0,378.0,378.0,378.0
2024-03-14 00:00:00+01:00,392.0,0.0,0,392.0,392.0,392.0
2024-03-14 00:15:00+01:00,385.0,0.0,0,385.0,385.0,385.0
2024-03-14 00:30:00+01:00,419.125,0.0,0,419.125,419.125,419.125
2024-03-14 00:45:00+01:00,440.125,0.0,0,440.125,440.125,440.125
2024-03-14 01:00:00+01:00,414.75,0.0,0,414.75,414.75,414.75
2024-03-14 01:15:00+01:00,385.875,0.0,0,385.875,385.875,385.875
2024-03-14 01:30:00+01:00,349.125,0.0,0,349.125,349.125,349.125
2024-03-14 01:45:00+01:00,364.875,0.0,0,364.875,364.875,364.875
2024-03-14 02:00:00+01:00,342.125,0.0,0,342.125,342.125,342.125
2024-03-14 02:15:00+01:00,350.0,0.0,0,350.0,350.0,350.0
2024-03-14 02:30:00+01:00,364.0,0.0,0,364.0,364.0,364.0
2024-03-14 02:45:00+01:00,356.125,0.0,0,356.125,356.125,356.125
2024-03-14 03:00:00+01:00,360.5,0.0,0,360.5,360.5,360.5
2024-03-14 03:15:00+01:00,344.75,0.0,0,344.75,344.75,344.75
2024-03-14 03:30:00+01:00,397.25,0.0,0,397.25,397.25,397.25
2024-03-14 03:45:00+01:00,445.375,0.0,0,445.375,445.375,445.375
2024-03-14 04:00:00+01:00,423.5,0.0,0,423.5,423.5,423.5
2024-03-14 04:15:00+01:00,406.875,0.0,0,406.875,406.875,406.875
2024-03-14 04:30:00+01:00,449.75,0.0,0,449.75,449.75,449.75
2024-03-14 04:45:00+01:00,413.0,0.0,0,413.0,413.0,413.0
2024-03-14 05:00:00+01:00,399.875,0.0,0,399.875,399.875,399.875
2024-03-14 05:15:00+01:00,410.375,0.0,0,410.375,410.375,410.375
2024-03-14 05:30:00+01:00,386.75,0.0,0,386.75,386.75,386.75
2024-03-14 05:45:00+01:00,356.125,0.0,0,356.125,356.125,356.125
2024-03-14 06:00:00+01:00,414.75,0.0,0,414.75,414.75,414.75
2024-03-14 06:15:00+01:00,467.25,0.0,0,467.25,467.25,467.25
2024-03-14 06:30:00+01:00,530.25,0.0,0,530.25,530.25,530.25
2024-03-14 06:45:00+01:00,516.25,0.0,0,516.25,516.25,516.25
2024-03-14 07:00:00+01:00,509.25,0.0,0,509.25,509.25,509.25
2024-03-14 07:15:00+01:00,519.75,0.0,0,519.75,519.75,519.75
2024-03-14 07:30:00+01:00,557.375,0.0,0,557.375,557.375,557.375
2024-03-14 07:45:00+01:00,584.5,0.0,0,584.5,584.5,584.5
2024-03-14 08:00:00+01:00,594.125,0.0,0,594.125,594.125,594.125
2024-03-14 08:15:00+01:00,641.375,0.0,0,641.375,641.375,641.375
2024-03-14 08:30:00+01:00,611.625,0.0,0,611.625,611.625,611.625
2024-03-14 08:45:00+01:00,570.5,0.0,0,570.5,570.5,570.5
2024-03-14 09:00:00+01:00,567.0,0.0,0,567.0,567.0,567.0
2024-03-14 09:15:00+01:00,564.375,0.0,0,564.375,564.375,564.375
2024-03-14 09:30:00+01:00,550.375,0.0,0,550.375,550.375,550.375
2024-03-14 09:45:00+01:00,521.5,0.0,0,521.5,521.5,521.5
2024-03-14 10:00:00+01:00,518.875,0.0,0,518.875,518.875,518.875
2024-03-14 10:15:00+01:00,467.25,0.0,0,467.25,467.25,467.25
2024-03-14 10:30:00+01:00,461.125,0.0,0,461.125,461.125,461.125
2024-03-14 10:45:00+01:00,500.5,0.0,0,500.5,500.5,500.5
2024-03-14 11:00:00+01:00,547.75,0.0,0,547.75,547.75,547.75
2024-03-14 11:15:00+01:00,573.125,0.0,0,573.125,573.125,573.125
2024-03-14 11:30:00+01:00,590.625,0.0,0,590.625,590.625,590.625
2024-03-14 11:45:00+01:00,612.5,0.0,0,612.5,612.5,612.5
2024-03-14 12:00:00+01:00,619.5,0.0,0,619.5,619.5,619.5
2024-03-14 12:15:00+01:00,653.625,0.0,0,653.625,653.625,653.625
2024-03-14 12:30:00+01:00,624.75,0.0,0,624.75,624.75,624.75
2024-03-14 12:45:00+01:00,605.5,0.0,0,605.5,605.5,605.5
2024-03-14 13:00:00+01:00,539.875,0.0,0,539.875,539.875,539.875
2024-03-14 13:15:00+01:00,548.625,0.0,0,548.625,548.625,548.625
2024-03-14 13:30:00+01:00,516.25,0.0,0,516.25,516.25,516.25
2024-03-14 13:45:00+01:00,460.25,0.0,0,460.25,460.25,460.25
2024-03-14 14:00:00+01:00,483.875,0.0,0,483.875,483.875,483.875
2024-03-14 14:15:00+01:00,523.25,0.0,0,523.25,523.25,523.25
2024-03-14 14:30:00+01:00,538.125,0.0,0,538.125,538.125,538.125
2024-03-14 14:45:00+01:00,513.625,0.0,0,513.625,513.625,513.625
2024-03-14 15:00:00+01:00,522.375,0.0,0,522.375,522.375,522.375
2024-03-14 15:15:00+01:00,522.375,0.0,0,522.375,522.375,522.375
2024-03-14 15:30:00+01:00,514.5,0.0,0,514.5,514.5,514.5
2024-03-14 15:45:00+01:00,518.0,0.0,0,518.0,518.0,518.0
2024-03-14 16:00:00+01:00,490.0,0.0,0,490.0,490.0,490.0
2024-03-14 16:15:00+01:00,481.25,0.0,0,481.25,481.25,481.25
2024-03-14 16:30:00+01:00,500.5,0.0,0,500.5,500.5,500.5
2024-03-14 16:45:00+01:00,550.375,0.0,0,550.375,550.375,550.375
2024-03-14 17:00:00+01:00,525.0,0.0,0,525.0,525.0,525.0
2024-03-14 17:15:00+01:00,530.25,0.0,0,530.25,530.25,530.25
2024-03-14 17:30:00+01:00,476.875,0.0,0,476.875,476.875,476.875
2024-03-14 17:45:00+01:00,491.75,0.0,0,491.75,491.75,491.75
2024-03-14 18:00:00+01:00,482.125,0.0,0,482.125,482.125,482.125
2024-03-14 18:15:00+01:00,491.75,0.0,0,491.75,491.75,491.75
2024-03-14 18:30:00+01:00,448.875,0.0,0,448.875,448.875,448.875
2024-03-14 18:45:00+01:00,463.75,0.0,0,463.75,463.75,463.75
2024-03-14 19:00:00+01:00,470.75,0.0,0,470.75,470.75,470.75
2024-03-14 19:15:00+01:00,497.0,0.0,0,497.0,497.0,497.0
2024-03-14 19:30:00+01:00,512.75,0.0,0,512.75,512.75,512.75
2024-03-14 19:45:00+01:00,489.125,0.0,0,489.125,489.125,489.125
2024-03-14 20:00:00+01:00,486.5,0.0,0,486.5,486.5,486.5
2024-03-14 20:15:00+01:00,467.25,0.0,0,467.25,467.25,467.25
2024-03-14 20:30:00+01:00,457.625,0.0,0,457.625,457.625,457.625
2024-03-14 20:45:00+01:00,469.0,0.0,0,469.0,469.0,469.0
2024-03-14 21:00:00+01:00,502.25,0.0,0,502.25,502.25,502.25
2024-03-14 21:15:00+01:00,489.125,0.0,0,489.125,489.125,489.125
2024-03-14 21:30:00+01:00,433.125,0.0,0,433.125,433.125,433.125
2024-03-14 21:45:00+01:00,376.25,0.0,0,376.25,376.25,376.25
2024-03-14 22:00:00+01:00,392.875,0.0,0,392.875,392.875,392.875
2024-03-14 22:15:00+01:00,393.75,0.0,0,393.75,393.75,393.75
2024-03-14 22:30:00+01:00,392.0,0.0,0,392.0,392.0,392.0
2024-03-14 22:45:00+01:00,392.875,0.0,0,392.875,392.875,392.875
2024-03-14 23:00:00+01:00,380.625,0.0,0,380.625,380.625,380.625
2024-03-14 23:15:00+01:00,387.625,0.0,0,387.625,387.625,387.625
2024-03-14 23:30:00+01:00,407.75,0.0,0,407.75,407.75,407.75
2024-03-14 23:45:00+01:00,387.625,0.0,0,387.625,387.625,387.625
2024-03-15 00:00:00+01:00,385.875,0.0,0,385.875,385.875,385.875
2024-03-15 00:15:00+01:00,381.5,0.0,0,381.5,381.5,381.5
2024-03-15 00:30:00+01:00,385.0,0.0,0,385.0,385.0,385.0
2024-03-15 00:45:00+01:00,435.75,0.0,0,435.75,435.75,435.75
2024-03-15 01:00:00+01:00,448.875,0.0,0,448.875,448.875,448.875
2024-03-15 01:15:00+01:00,456.75,0.0,0,456.75,456.75,456.75
2024-03-15 01:30:00+01:00,455.875,0.0,0,455.875,455.875,455.875
2024-03-15 01:45:00+01:00,382.375,0.0,0,382.375,382.375,382.375
2024-03-15 02:00:00+01:00,369.25,0.0,0,369.25,369.25,369.25
2024-03-15 02:15:00+01:00,377.125,0.0,0,377.125,377.125,377.125
2024-03-15 02:30:00+01:00,380.625,0.0,0,380.625,380.625,380.625
2024-03-15 02:45:00+01:00,352.625,0.0,0,352.625,352.625,352.625
2024-03-15 03:00:00+01:00,385.875,0.0,0,385.875,385.875,385.875
2024-03-15 03:15:00+01:00,408.625,0.0,0,408.625,408.625,408.625
2024-03-15 03:30:00+01:00,392.0,0.0,0,392.0,392.0,392.0
2024-03-15 03:45:00+01:00,354.375,0.0,0,354.375,354.375,354.375
2024-03-15 04:00:00+01:00,385.875,0.0,0,385.875,385.875,385.875
2024-03-15 04:15:00+01:00,402.5,0.0,0,402.5,402.5,402.5
2024-03-15 04:30:00+01:00,422.625,0.0,0,422.625,422.625,422.625
2024-03-15 04:45:00+01:00,398.125,0.0,0,398.125,398.125,398.125
2024-03-15 05:00:00+01:00,408.625,0.0,0,408.625,408.625,408.625
2024-03-15 05:15:00+01:00,399.0,0.0,0,399.0,399.0,399.0
2024-03-15 05:30:00+01:00,362.25,0.0,0,362.25,362.25,362.25
2024-03-15 05:45:00+01:00,363.125,0.0,0,363.125,363.125,363.125
2024-03-15 06:00:00+01:00,415.625,0.0,0,415.625,415.625,415.625
2024-03-15 06:15:00+01:00,448.0,0.0,0,448.0,448.0,448.0
2024-03-15 06:30:00+01:00,495.25,0.0,0,495.25,495.25,495.25
2024-03-15 06:45:00+01:00,521.5,0.0,0,521.5,521.5,521.5
2024-03-15 07:00:00+01:00,540.75,0.0,0,540.75,540.75,540.75
2024-03-15 07:15:00+01:00,581.0,0.0,0,581.0,581.0,581.0
2024-03-15 07:30:00+01:00,610.75,0.0,0,610.75,610.75,610.75
2024-03-15 07:45:00+01:00,567.875,0.0,0,567.875,567.875,567.875
2024-03-15 08:00:00+01:00,591.5,0.0,0,591.5,591.5,591.5
2024-03-15 08:15:00+01:00,555.625,0.0,0,555.625,555.625,555.625
2024-03-15 08:30:00+01:00,512.75,0.0,0,512.75,512.75,512.75
2024-03-15 08:45:00+01:00,523.25,0.0,0,523.25,523.25,523.25
2024-03-15 09:00:00+01:00,537.25,0.0,0,537.25,537.25,537.25
2024-03-15 09:15:00+01:00,516.25,0.0,0,516.25,516.25,516.25
2024-03-15 09:30:00+01:00,511.0,0.0,0,511.0,511.0,511.0
2024-03-15 09:45:00+01:00,529.375,0.0,0,529.375,529.375,529.375
2024-03-15 10:00:00+01:00,563.5,0.0,0,563.5,563.5,563.5
2024-03-15 10:15:00+01:00,541.625,0.0,0,541.625,541.625,541.625
2024-03-15 10:30:00+01:00,534.625,0.0,0,534.625,534.625,534.625
2024-03-15 10:45:00+01:00,543.375,0.0,0,543.375,543.375,543.375
2024-03-15 11:00:00+01:00,554.75,0.0,0,554.75,554.75,554.75
2024-03-15 11:15:00+01:00,533.75,0.0,0,533.75,533.75,533.75
2024-03-15 11:30:00+01:00,504.0,0.0,0,504.0,504.0,504.0
2024-03-15 11:45:00+01:00,459.375,0.0,0,459.375,459.375,459.375
2024-03-15 12:00:00+01:00,508.375,0.0,0,508.375,508.375,508.375
2024-03-15 12:15:00+01:00,481.25,0.0,0,481.25,481.25,481.25
2024-03-15 12:30:00+01:00,490.875,0.0,0,490.875,490.875,490.875
2024-03-15 12:45:00+01:00,524.125,0.0,0,524.125,524.125,524.125
2024-03-15 13:00:00+01:00,508.375,0.0,0,508.375,508.375,508.375
2024-03-15 13:15:00+01:00,510.125,0.0,0,510.125,510.125,510.125
2024-03-15 13:30:00+01:00,523.25,0.0,0,523.25,523.25,523.25
2024-03-15 13:45:00+01:00,567.875,0.0,0,567.875,567.875,567.875
2024-03-15 14:00:00+01:00,574.875,0.0,0,574.875,574.875,574.875
2024-03-15 14:15:00+01:00,520.625,0.0,0,520.625,520.625,520.625
2024-03-15 14:30:00+01:00,488.25,0.0,0,488.25,488.25,488.25
2024-03-15 14:45:00+01:00,511.0,0.0,0,511.0,511.0,511.0
2024-03-15 15:00:00+01:00,512.75,0.0,0,512.75,512.75,512.75
2024-03-15 15:15:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-03-15 15:30:00+01:00,469.875,0.0,0,469.875,469.875,469.875
2024-03-15 15:45:00+01:00,483.0,0.0,0,483.0,483.0,483.0
2024-03-15 16:00:00+01:00,485.625,0.0,0,485.625,485.625,485.625
2024-03-15 16:15:00+01:00,468.125,0.0,0,468.125,468.125,468.125
2024-03-15 16:30:00+01:00,530.25,0.0,0,530.25,530.25,530.25
2024-03-15 16:45:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-03-15 17:00:00+01:00,436.625,0.0,0,436.625,436.625,436.625
2024-03-15 17:15:00+01:00,425.25,0.0,0,425.25,425.25,425.25
2024-03-15 17:30:00+01:00,415.625,0.0,0,415.625,415.625,415.625
2024-03-15 17:45:00+01:00,408.625,0.0,0,408.625,408.625,408.625
2024-03-15 18:00:00+01:00,392.0,0.0,0,392.0,392.0,392.0
2024-03-15 18:15:00+01:00,381.5,0.0,0,381.5,381.5,381.5
2024-03-15 18:30:00+01:00,381.5,0.0,0,381.5,381.5,381.5
2024-03-15 18:45:00+01:00,387.625,0.0,0,387.625,387.625,387.625
2024-03-15 19:00:00+01:00,385.0,0.0,0,385.0,385.0,385.0
2024-03-15 19:15:00+01:00,405.125,0.0,0,405.125,405.125,405.125
2024-03-15 19:30:00+01:00,365.75,0.0,0,365.75,365.75,365.75
2024-03-15 19:45:00+01:00,329.0,0.0,0,329.0,329.0,329.0
2024-03-15 20:00:00+01:00,298.375,0.0,0,298.375,298.375,298.375
2024-03-15 20:15:00+01:00,314.125,0.0,0,314.125,314.125,314.125
2024-03-15 20:30:00+01:00,320.25,0.0,0,320.25,320.25,320.25
2024-03-15 20:45:00+01:00,281.75,0.0,0,281.75,281.75,281.75
2024-03-15 21:00:00+01:00,263.375,0.0,0,263.375,263.375,263.375
2024-03-15 21:15:00+01:00,280.0,0.0,0,280.0,280.0,280.0
2024-03-15 21:30:00+01:00,293.125,0.0,0,293.125,293.125,293.125
2024-03-15 21:45:00+01:00,308.0,0.0,0,308.0,308.0,308.0
2024-03-15 22:00:00+01:00,309.75,0.0,0,309.75,309.75,309.75
2024-03-15 22:15:00+01:00,291.375,0.0,0,291.375,291.375,291.375
2024-03-15 22:30:00+01:00,283.5,0.0,0,283.5,283.5,283.5
2024-03-15 22:45:00+01:00,306.25,0.0,0,306.25,306.25,306.25
2024-03-15 23:00:00+01:00,319.375,0.0,0,319.375,319.375,319.375
2024-03-15 23:15:00+01:00,293.125,0.0,0,293.125,293.125,293.125
2024-03-15 23:30:00+01:00,300.125,0.0,0,300.125,300.125,300.125
2024-03-15 23:45:00+01:00,295.75,0.0,0,295.75,295.75,295.75
2024-03-16 00:00:00+01:00,291.375,0.0,0,291.375,291.375,291.375
2024-03-16 00:15:00+01:00,278.25,0.0,0,278.25,278.25,278.25
2024-03-16 00:30:00+01:00,322.875,0.0,0,322.875,322.875,322.875
2024-03-16 00:45:00+01:00,305.375,0.0,0,305.375,305.375,305.375
2024-03-16 01:00:00+01:00,297.5,0.0,0,297.5,297.5,297.5
2024-03-16 01:15:00+01:00,267.75,0.0,0,267.75,267.75,267.75
2024-03-16 01:30:00+01:00,292.25,0.0,0,292.25,292.25,292.25
2024-03-16 01:45:00+01:00,317.625,0.0,0,317.625,317.625,317.625
2024-03-16 02:00:00+01:00,318.5,0.0,0,318.5,318.5,318.5
2024-03-16 02:15:00+01:00,315.0,0.0,0,315.0,315.0,315.0
2024-03-16 02:30:00+01:00,256.375,0.0,0,256.375,256.375,256.375
2024-03-16 02:45:00+01:00,262.5,0.0,0,262.5,262.5,262.5
2024-03-16 03:00:00+01:00,297.5,0.0,0,297.5,297.5,297.5
2024-03-16 03:15:00+01:00,279.125,0.0,0,279.125,279.125,279.125
2024-03-16 03:30:00+01:00,261.625,0.0,0,261.625,261.625,261.625
2024-03-16 03:45:00+01:00,267.75,0.0,0,267.75,267.75,267.75
2024-03-16 04:00:00+01:00,269.5,0.0,0,269.5,269.5,269.5
2024-03-16 04:15:00+01:00,257.25,0.0,0,257.25,257.25,257.25
2024-03-16 04:30:00+01:00,280.875,0.0,0,280.875,280.875,280.875
2024-03-16 04:45:00+01:00,261.625,0.0,0,261.625,261.625,261.625
2024-03-16 05:00:00+01:00,254.625,0.0,0,254.625,254.625,254.625
2024-03-16 05:15:00+01:00,228.375,0.0,0,228.375,228.375,228.375
2024-03-16 05:30:00+01:00,219.625,0.0,0,219.625,219.625,219.625
2024-03-16 05:45:00+01:00,204.75,0.0,0,204.75,204.75,204.75
2024-03-16 06:00:00+01:00,186.375,0.0,0,186.375,186.375,186.375
2024-03-16 06:15:00+01:00,189.875,0.0,0,189.875,189.875,189.875
2024-03-16 06:30:00+01:00,189.875,0.0,0,189.875,189.875,189.875
2024-03-16 06:45:00+01:00,190.75,0.0,0,190.75,190.75,190.75
2024-03-16 07:00:00+01:00,182.0,0.0,0,182.0,182.0,182.0
2024-03-16 07:15:00+01:00,190.75,0.0,0,190.75,190.75,190.75
2024-03-16 07:30:00+01:00,191.625,0.0,0,191.625,191.625,191.625
2024-03-16 07:45:00+01:00,187.25,0.0,0,187.25,187.25,187.25
2024-03-16 08:00:00+01:00,180.25,0.0,0,180.25,180.25,180.25
2024-03-16 08:15:00+01:00,182.0,0.0,0,182.0,182.0,182.0
2024-03-16 08:30:00+01:00,186.375,0.0,0,186.375,186.375,186.375
2024-03-16 08:45:00+01:00,185.5,0.0,0,185.5,185.5,185.5
2024-03-16 09:00:00+01:00,185.5,0.0,0,185.5,185.5,185.5
2024-03-16 09:15:00+01:00,179.375,0.0,0,179.375,179.375,179.375
2024-03-16 09:30:00+01:00,187.25,0.0,0,187.25,187.25,187.25
2024-03-16 09:45:00+01:00,182.0,0.0,0,182.0,182.0,182.0
2024-03-16 10:00:00+01:00,186.375,0.0,0,186.375,186.375,186.375
2024-03-16 10:15:00+01:00,181.125,0.0,0,181.125,181.125,181.125
2024-03-16 10:30:00+01:00,189.875,0.0,0,189.875,189.875,189.875
2024-03-16 10:45:00+01:00,182.875,0.0,0,182.875,182.875,182.875
2024-03-16 11:00:00+01:00,188.125,0.0,0,188.125,188.125,188.125
2024-03-16 11:15:00+01:00,186.375,0.0,0,186.375,186.375,186.375
2024-03-16 11:30:00+01:00,182.0,0.0,0,182.0,182.0,182.0
2024-03-16 11:45:00+01:00,176.75,0.0,0,176.75,176.75,176.75
2024-03-16 12:00:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 12:15:00+01:00,168.0,0.0,0,168.0,168.0,168.0
2024-03-16 12:30:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-16 12:45:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-16 13:00:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-16 13:15:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-16 13:30:00+01:00,168.0,0.0,0,168.0,168.0,168.0
2024-03-16 13:45:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 14:00:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 14:15:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 14:30:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-16 14:45:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 15:00:00+01:00,167.125,0.0,0,167.125,167.125,167.125
2024-03-16 15:15:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-16 15:30:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 15:45:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 16:00:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 16:15:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 16:30:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 16:45:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-16 17:00:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 17:15:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-16 17:30:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-16 17:45:00+01:00,156.625,0.0,0,156.625,156.625,156.625
2024-03-16 18:00:00+01:00,167.125,0.0,0,167.125,167.125,167.125
2024-03-16 18:15:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-16 18:30:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 18:45:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-16 19:00:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 19:15:00+01:00,168.0,0.0,0,168.0,168.0,168.0
2024-03-16 19:30:00+01:00,165.375,0.0,0,165.375,165.375,165.375
2024-03-16 19:45:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 20:00:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-16 20:15:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-16 20:30:00+01:00,168.0,0.0,0,168.0,168.0,168.0
2024-03-16 20:45:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 21:00:00+01:00,158.375,0.0,0,158.375,158.375,158.375
2024-03-16 21:15:00+01:00,165.375,0.0,0,165.375,165.375,165.375
2024-03-16 21:30:00+01:00,165.375,0.0,0,165.375,165.375,165.375
2024-03-16 21:45:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-16 22:00:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 22:15:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-16 22:30:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 22:45:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-16 23:00:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-16 23:15:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-16 23:30:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-16 23:45:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-17 00:00:00+01:00,154.875,0.0,0,154.875,154.875,154.875
2024-03-17 00:15:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 00:30:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-17 00:45:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-17 01:00:00+01:00,166.25,0.0,0,166.25,166.25,166.25
2024-03-17 01:15:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 01:30:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 01:45:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 02:00:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 02:15:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-17 02:30:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-17 02:45:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 03:00:00+01:00,161.0,0.0,0,161.0,161.0,161.0
2024-03-17 03:15:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 03:30:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 03:45:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 04:00:00+01:00,161.0,0.0,0,161.0,161.0,161.0
2024-03-17 04:15:00+01:00,161.0,0.0,0,161.0,161.0,161.0
2024-03-17 04:30:00+01:00,158.375,0.0,0,158.375,158.375,158.375
2024-03-17 04:45:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 05:00:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-17 05:15:00+01:00,162.75,0.0,0,162.75,162.75,162.75
2024-03-17 05:30:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 05:45:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-17 06:00:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-17 06:15:00+01:00,164.5,0.0,0,164.5,164.5,164.5
2024-03-17 06:30:00+01:00,163.625,0.0,0,163.625,163.625,163.625
2024-03-17 06:45:00+01:00,157.5,0.0,0,157.5,157.5,157.5
2024-03-17 07:00:00+01:00,158.375,0.0,0,158.375,158.375,158.375
2024-03-17 07:15:00+01:00,171.5,0.0,0,171.5,171.5,171.5
2024-03-17 07:30:00+01:00,159.25,0.0,0,159.25,159.25,159.25
2024-03-17 07:45:00+01:00,156.625,0.0,0,156.625,156.625,156.625
2024-03-17 08:00:00+01:00,160.125,0.0,0,160.125,160.125,160.125
2024-03-17 08:15:00+01:00,156.625,0.0,0,156.625,156.625,156.625
2024-03-17 08:30:00+01:00,161.875,0.0,0,161.875,161.875,161.875
2024-03-17 08:45:00+01:00,161.0,0.0,0,161.0,161.0,161.0
2024-03-17 09:00:00+01:00,157.5,0.0,0,157.5,157.5,157.5
2024-03-17 09:15:00+01:00,154.0,0.0,0,154.0,154.0,154.0
2024-03-17 09:30:00+01:00,183.75,0.0,0,183.75,183.75,183.75
2024-03-17 09:45:00+01:00,191.625,0.0,0,191.625,191.625,191.625
2024-03-17 10:00:00+01:00,209.125,0.0,0,209.125,209.125,209.125
2024-03-17 10:15:00+01:00,224.0,0.0,0,224.0,224.0,224.0
2024-03-17 10:30:00+01:00,237.125,0.0,0,237.125,237.125,237.125
2024-03-17 10:45:00+01:00,236.25,0.0,0,236.25,236.25,236.25
2024-03-17 11:00:00+01:00,254.625,0.0,0,254.625,254.625,254.625
2024-03-17 11:15:00+01:00,266.0,0.0,0,266.0,266.0,266.0
2024-03-17 11:30:00+01:00,262.5,0.0,0,262.5,262.5,262.5
2024-03-17 11:45:00+01:00,292.25,0.0,0,292.25,292.25,292.25
2024-03-17 12:00:00+01:00,280.875,0.0,0,280.875,280.875,280.875
2024-03-17 12:15:00+01:00,318.5,0.0,0,318.5,318.5,318.5
2024-03-17 12:30:00+01:00,301.875,0.0,0,301.875,301.875,301.875
2024-03-17 12:45:00+01:00,279.125,0.0,0,279.125,279.125,279.125
2024-03-17 13:00:00+01:00,287.875,0.0,0,287.875,287.875,287.875
